start_ts,end_ts,flow,avg_flow,std,pred
2016-03-17 18:39:33,2016-03-17 19:09:03,1587,26.45,7.38562793539,21.934069778123725
2016-03-17 19:09:32,2016-03-17 19:39:02,1620,27.0,7.6026311235,23.496345906813417
2016-03-17 19:39:32,2016-03-17 20:09:03,1464,24.4,7.75069889322,24.41956553901611
2016-03-17 20:09:33,2016-03-17 20:39:04,1491,24.85,8.4455609642,25.731487243595797
2016-03-17 20:39:33,2016-03-17 21:09:04,1408,23.466666666666665,7.4620521455,28.562232567602415
2016-03-17 21:09:33,2016-03-17 21:39:05,1346,22.433333333333334,7.56387613742,17.749737406907013
2016-03-17 21:39:33,2016-03-17 22:09:03,1368,22.8,7.52506921341,23.054774875255468
2016-03-17 22:09:33,2016-03-17 22:39:03,1045,17.416666666666668,6.3725757918,13.600233153863423
2016-03-17 22:39:33,2016-03-17 23:09:03,833,13.883333333333333,5.16427363936,13.54116546127588
2016-03-17 23:09:33,2016-03-17 23:39:05,636,10.6,4.26692707539,11.289448592855814
2016-03-17 23:39:33,2016-03-18 00:09:03,521,8.683333333333334,4.31853241533,8.745615430042564
2016-03-18 00:09:33,2016-03-18 00:39:03,379,6.316666666666666,2.88381498867,4.613880808725134
2016-03-18 00:39:34,2016-03-18 01:09:03,337,5.616666666666666,2.93309658135,4.461435271271997
2016-03-18 01:09:33,2016-03-18 01:39:04,282,4.7,2.29709962054,3.4164945411994005
2016-03-18 01:39:33,2016-03-18 02:09:02,214,3.566666666666667,1.87409237292,4.3252222079493485
2016-03-18 02:09:32,2016-03-18 02:39:03,164,2.7333333333333334,1.8336363386,2.351437270854894
2016-03-18 02:39:34,2016-03-18 03:09:04,155,2.5833333333333335,1.73485510122,2.1657882977223872
2016-03-18 03:09:33,2016-03-18 03:39:04,196,3.2666666666666666,1.77826382245,2.8748834794689464
2016-03-18 03:39:34,2016-03-18 04:10:03,189,3.15,1.86926901934,4.409162713225639
2016-03-18 04:10:33,2016-03-18 04:40:03,213,3.55,1.84774637509,3.9945922801022995
2016-03-18 04:40:33,2016-03-18 05:10:03,284,4.733333333333333,2.29395340454,3.7452017400250277
2016-03-18 05:10:32,2016-03-18 05:40:02,572,9.533333333333333,3.49030403006,9.839565104056776
2016-03-18 05:40:32,2016-03-18 06:10:02,768,12.8,4.81940521918,11.06487616743734
2016-03-18 06:10:32,2016-03-18 06:40:02,1385,23.083333333333332,8.18391036662,19.870132572803634
2016-03-18 06:40:32,2016-03-18 07:10:03,1705,28.416666666666668,7.29906767258,24.994103869991733
2016-03-18 07:10:34,2016-03-18 07:40:02,2032,33.86666666666667,7.52433090418,28.849569068620426
2016-03-18 07:40:32,2016-03-18 08:10:02,1989,33.15,7.39555046407,34.070207454161235
2016-03-18 08:10:32,2016-03-18 08:40:03,1827,30.45,7.81115655116,26.92100820292029
2016-03-18 08:40:34,2016-03-18 09:10:04,1631,27.183333333333334,9.08935580164,31.1214361199564
2016-03-18 09:10:35,2016-03-18 09:40:04,1554,25.9,8.88575639249,19.74936230235929
2016-03-18 09:40:34,2016-03-18 10:10:03,1678,27.966666666666665,8.15264101721,29.83574380727069
2016-03-18 10:10:34,2016-03-18 10:40:04,1846,30.766666666666666,9.36192050573,35.281883987592956
2016-03-18 10:40:36,2016-03-18 11:10:04,1934,32.233333333333334,9.25268729733,28.889993782687085
2016-03-18 11:10:34,2016-03-18 11:40:04,2070,34.5,7.77281587757,34.141671854949955
2016-03-18 11:40:34,2016-03-18 12:10:02,2223,37.05,9.55061080071,35.25448058189868
2016-03-18 12:10:32,2016-03-18 12:40:05,2320,38.666666666666664,8.62296674907,33.89455842451418
2016-03-18 12:40:33,2016-03-18 13:10:04,2200,36.666666666666664,8.19281528061,41.081111816578975
2016-03-18 13:10:33,2016-03-18 13:40:04,2380,39.666666666666664,8.04501225743,40.47183986206031
2016-03-18 13:40:33,2016-03-18 14:10:03,2196,36.6,4.28252262107,39.353694089588046
2016-03-18 14:10:35,2016-03-18 14:40:03,2211,36.85,4.93229155667,37.33334523809797
2016-03-18 14:40:33,2016-03-18 15:10:05,2056,34.266666666666666,7.64823872245,37.071174202135374
2016-03-18 15:10:33,2016-03-18 15:40:04,2003,33.38333333333333,8.78462988533,37.559962205413754
2016-03-18 15:40:34,2016-03-18 16:10:03,1817,30.283333333333335,9.17985415038,30.287282724018812
2016-03-18 16:10:33,2016-03-18 16:40:03,1717,28.616666666666667,8.83004655833,31.82533127671198
2016-03-18 16:40:33,2016-03-18 17:10:03,1679,27.983333333333334,8.02182786042,26.938464487929036
2016-03-18 17:10:34,2016-03-18 17:40:03,1538,25.633333333333333,9.47974448788,29.127745018761395
2016-03-18 17:40:34,2016-03-18 18:10:03,1527,25.45,9.07087831102,27.219944604005303
2016-03-18 18:10:34,2016-03-18 18:40:02,1645,27.416666666666668,9.17658554269,22.011032645038135
2016-03-18 18:40:33,2016-03-18 19:10:02,1848,30.8,6.42598889925,26.450099113388195
2016-03-18 19:10:33,2016-03-18 19:40:02,1889,31.483333333333334,6.98448677825,35.03427957866088
2016-03-18 19:40:32,2016-03-18 20:10:03,2007,33.45,6.62929106315,30.829427471938914
2016-03-18 20:10:33,2016-03-18 20:40:03,2055,34.25,5.72894696548,32.52255216732594
2016-03-18 20:40:33,2016-03-18 21:10:03,2178,36.3,7.05053189483,35.4067501711828
2016-03-18 21:10:33,2016-03-18 21:40:04,2213,36.88333333333333,6.19432984448,35.953116161397496
2016-03-18 21:40:34,2016-03-18 22:10:03,2071,34.516666666666666,7.4285298381,31.322469288021686
2016-03-18 22:10:33,2016-03-18 22:40:02,1980,33.0,10.0199800399,26.688295760164507
2016-03-18 22:40:34,2016-03-18 23:10:03,1235,20.583333333333332,8.24882146464,24.60372737368908
2016-03-18 23:10:33,2016-03-18 23:40:04,940,15.666666666666666,5.84712654976,15.578813773652302
2016-03-18 23:40:34,2016-03-19 00:10:04,673,11.216666666666667,4.32084739631,8.919806994415515
2016-03-19 00:10:34,2016-03-19 00:40:04,538,8.966666666666667,3.98734108008,8.36888845518909
2016-03-19 00:40:34,2016-03-19 01:10:03,447,7.45,3.33878720496,9.501905803647388
2016-03-19 01:10:33,2016-03-19 01:40:03,391,6.516666666666667,3.21191358677,8.181196830468856
2016-03-19 01:40:34,2016-03-19 02:10:03,285,4.75,2.47403179715,3.6471064268500495
2016-03-19 02:10:33,2016-03-19 02:40:03,211,3.5166666666666666,1.97054701937,4.017167424948971
2016-03-19 02:40:32,2016-03-19 03:10:02,171,2.85,1.99854113459,2.1727106713608717
2016-03-19 03:10:33,2016-03-19 03:40:03,189,3.15,1.75902435079,2.265491495870814
2016-03-19 03:40:33,2016-03-19 04:11:03,181,3.0166666666666666,1.69795628788,2.9107901449385563
2016-03-19 04:11:33,2016-03-19 04:41:02,183,3.05,2.19412093255,3.6327001576233218
2016-03-19 04:41:32,2016-03-19 05:11:03,177,2.95,1.67754781353,3.924445936033065
2016-03-19 05:11:33,2016-03-19 05:41:02,313,5.216666666666667,2.45011337606,6.622777124337757
2016-03-19 05:41:33,2016-03-19 06:11:03,588,9.8,4.27317212384,7.633178539466327
2016-03-19 06:11:32,2016-03-19 06:41:01,968,16.133333333333333,5.90611735595,14.545105057988996
2016-03-19 06:41:31,2016-03-19 07:11:03,1246,20.766666666666666,6.3727719418,24.812405094782253
2016-03-19 07:11:33,2016-03-19 07:41:03,1416,23.6,6.95029975373,21.764971973735513
2016-03-19 07:41:34,2016-03-19 08:11:03,1537,25.616666666666667,8.31482945639,20.828439301596372
2016-03-19 08:11:33,2016-03-19 08:41:04,1755,29.25,8.58025834887,33.56962831816075
2016-03-19 08:41:33,2016-03-19 09:11:02,1735,28.916666666666668,10.3719038218,27.832515218022987
2016-03-19 09:11:32,2016-03-19 09:41:03,1987,33.11666666666667,11.2102507654,40.55729025317768
2016-03-19 09:41:33,2016-03-19 10:11:04,2149,35.81666666666667,10.073879866,31.220313720693284
2016-03-19 10:11:33,2016-03-19 10:41:04,2444,40.733333333333334,10.2369700378,46.843258058059014
2016-03-19 10:41:35,2016-03-19 11:11:02,2309,38.483333333333334,8.51761247194,42.39880124098952
2016-03-19 11:11:33,2016-03-19 11:41:03,2439,40.65,6.77452335347,41.51910800954448
2016-03-19 11:41:33,2016-03-19 12:11:04,2163,36.05,9.42589518295,39.948955778674396
2016-03-19 12:11:34,2016-03-19 12:41:04,2287,38.11666666666667,9.05923408585,33.172695239709995
2016-03-19 12:41:33,2016-03-19 13:11:02,2292,38.2,6.21771662268,37.94931848443498
2016-03-19 13:11:32,2016-03-19 13:41:03,2190,36.5,7.12858097146,40.42042001721174
2016-03-19 13:41:33,2016-03-19 14:11:03,2098,34.96666666666667,7.82084110282,35.5596869012401
2016-03-19 14:11:34,2016-03-19 14:41:04,2179,36.31666666666667,5.42675982721,33.89051506835996
2016-03-19 14:41:34,2016-03-19 15:11:02,2157,35.95,5.06104402932,38.443530427753664
2016-03-19 15:11:32,2016-03-19 15:41:03,2001,33.35,8.11341481745,30.919876800193375
2016-03-19 15:41:33,2016-03-19 16:11:03,2074,34.56666666666667,9.23465694484,38.769184078738064
2016-03-19 16:11:32,2016-03-19 16:41:02,2228,37.13333333333333,5.69639262068,35.54980816712572
2016-03-19 16:41:31,2016-03-19 17:11:02,2071,34.516666666666666,7.508865131,36.81240525512798
2016-03-19 17:11:32,2016-03-19 17:41:02,2166,36.1,3.69097999633,36.3604292861252
2016-03-19 17:41:32,2016-03-19 18:11:02,2074,34.56666666666667,3.80073092386,31.93038220704567
2016-03-19 18:11:32,2016-03-19 18:41:01,1989,33.15,5.53722252879,36.010778411424404
2016-03-19 18:41:32,2016-03-19 19:11:02,2002,33.36666666666667,5.23439479681,31.95121863692313
2016-03-19 19:11:32,2016-03-19 19:41:02,2044,34.06666666666667,6.45979015827,33.66853136374901
2016-03-19 19:41:32,2016-03-19 20:11:03,2001,33.35,7.30713122003,32.60861608921969
2016-03-19 20:11:34,2016-03-19 20:41:03,1828,30.466666666666665,8.0673553425,25.855600654512067
2016-03-19 20:41:33,2016-03-19 21:11:04,1838,30.633333333333333,7.46316882356,34.82827523340066
2016-03-19 21:11:34,2016-03-19 21:41:03,1708,28.466666666666665,9.05256255924,31.68566294422397
2016-03-19 21:41:33,2016-03-19 22:11:02,1529,25.483333333333334,7.51773828281,22.270646256095727
2016-03-19 22:11:33,2016-03-19 22:41:03,1420,23.666666666666668,7.48925155732,21.77684471792783
2016-03-19 22:41:33,2016-03-19 23:11:04,1078,17.966666666666665,7.14834868266,16.722070765442982
2016-03-19 23:11:33,2016-03-19 23:41:04,866,14.433333333333334,5.7803306326,12.313727063014857
2016-03-19 23:41:34,2016-03-20 00:11:02,714,11.9,4.53762052182,9.698775323291441
2016-03-20 00:11:32,2016-03-20 00:41:04,635,10.583333333333334,4.90676970001,9.977167620279356
2016-03-20 00:41:33,2016-03-20 01:11:03,415,6.916666666666667,2.99049419922,8.16305217628592
2016-03-20 01:11:34,2016-03-20 01:41:05,373,6.216666666666667,3.02264600787,5.158821195280068
2016-03-20 01:41:33,2016-03-20 02:11:02,255,4.25,2.56661255354,2.8173321740111703
2016-03-20 02:11:32,2016-03-20 02:41:02,208,3.466666666666667,2.2395436043,3.4652113645188685
2016-03-20 02:41:32,2016-03-20 03:11:02,193,3.216666666666667,2.22928737991,3.6124180375097366
2016-03-20 03:11:33,2016-03-20 03:41:04,173,2.8833333333333333,1.69402544911,3.6678920270494073
2016-03-20 03:41:32,2016-03-20 04:11:32,144,2.4,1.59373774505,1.7289870995799284
2016-03-20 04:12:02,2016-03-20 04:41:33,179,2.9833333333333334,1.9104246183,3.677098383129892
2016-03-20 04:42:02,2016-03-20 05:11:32,141,2.35,1.46997732409,2.831613657303804
2016-03-20 05:12:02,2016-03-20 05:41:32,173,2.8833333333333333,1.9586701838,2.9334753913959073
2016-03-20 05:42:01,2016-03-20 06:11:33,264,4.4,2.13853532431,5.14806387325762
2016-03-20 06:12:03,2016-03-20 06:41:32,455,7.583333333333333,3.06752705322,7.174848370505168
2016-03-20 06:42:02,2016-03-20 07:11:33,530,8.833333333333334,3.57848509226,6.46065304117155
2016-03-20 07:12:04,2016-03-20 07:41:32,598,9.966666666666667,4.17119753655,7.6684357570625785
2016-03-20 07:42:02,2016-03-20 08:11:33,676,11.266666666666667,4.73591478902,10.550304739129928
2016-03-20 08:12:03,2016-03-20 08:41:33,870,14.5,5.0579969685,15.661541871930641
2016-03-20 08:42:04,2016-03-20 09:11:34,989,16.483333333333334,5.29934482324,14.169614884957554
2016-03-20 09:12:03,2016-03-20 09:41:33,1241,20.683333333333334,5.7662572109,24.12902788969884
2016-03-20 09:42:04,2016-03-20 10:11:32,1254,20.9,6.20671679178,19.271810532421995
2016-03-20 10:12:03,2016-03-20 10:41:34,1556,25.933333333333334,7.28895663925,21.36893592924238
2016-03-20 10:42:03,2016-03-20 11:11:32,1725,28.75,8.1068386769,31.608850823288613
2016-03-20 11:12:03,2016-03-20 11:41:33,1867,31.116666666666667,8.67196953152,28.643757827502437
2016-03-20 11:42:04,2016-03-20 12:11:33,1844,30.733333333333334,9.15763191127,34.526761495597945
2016-03-20 12:12:03,2016-03-20 12:41:33,1906,31.766666666666666,9.79688159002,27.762203425911395
2016-03-20 12:42:03,2016-03-20 13:11:32,1885,31.416666666666668,8.1040970434,30.948696398046856
2016-03-20 13:12:02,2016-03-20 13:41:33,1934,32.233333333333334,7.5373882892,31.78390693493158
2016-03-20 13:42:02,2016-03-20 14:11:33,1995,33.25,9.26035456485,31.91560891117858
2016-03-20 14:12:03,2016-03-20 14:41:33,2052,34.2,9.4070895251,40.170107795767116
2016-03-20 14:42:03,2016-03-20 15:11:33,1996,33.266666666666666,9.50590459779,33.119342219448455
2016-03-20 15:12:03,2016-03-20 15:41:33,1944,32.4,8.90168523371,36.902527660759915
2016-03-20 15:42:03,2016-03-20 16:11:33,1935,32.25,9.93919010785,37.61945969613622
2016-03-20 16:12:02,2016-03-20 16:41:31,1891,31.516666666666666,8.90784610454,37.34760778546506
2016-03-20 16:42:02,2016-03-20 17:11:33,2120,35.333333333333336,9.17726659862,40.577238659500395
2016-03-20 17:12:04,2016-03-20 17:41:33,1907,31.783333333333335,9.09961842912,26.611756805697713
2016-03-20 17:42:03,2016-03-20 18:11:34,1991,33.18333333333333,8.18024381598,36.27000314725551
2016-03-20 18:12:03,2016-03-20 18:41:32,1705,28.416666666666668,8.44648184486,28.469261754393955
2016-03-20 18:42:02,2016-03-20 19:11:32,1670,27.833333333333332,8.35297684794,30.74635739011768
2016-03-20 19:12:02,2016-03-20 19:41:32,1518,25.3,7.43482795138,21.479560076683228
2016-03-20 19:42:02,2016-03-20 20:11:34,1554,25.9,9.27128182436,21.84407389881683
2016-03-20 20:12:02,2016-03-20 20:41:33,1334,22.233333333333334,5.92555670146,21.805957013269406
2016-03-20 20:42:03,2016-03-20 21:11:33,1162,19.366666666666667,7.51879127402,17.59204978008828
2016-03-20 21:12:03,2016-03-20 21:41:34,1173,19.55,6.29133001307,19.142467909228493
2016-03-20 21:42:04,2016-03-20 22:11:34,1011,16.85,5.38152704475,18.110131546134152
2016-03-20 22:12:03,2016-03-20 22:41:33,891,14.85,5.28149284452,11.28323268540578
2016-03-20 22:42:03,2016-03-20 23:11:32,756,12.6,5.49302588136,14.277069025759458
2016-03-20 23:12:02,2016-03-20 23:41:33,563,9.383333333333333,4.16369894311,8.098736798224266
2016-03-20 23:42:03,2016-03-21 00:11:33,460,7.666666666666667,2.81464424434,9.164357610755683
2016-03-21 00:12:03,2016-03-21 00:41:31,356,5.933333333333334,2.76807193227,4.391391742819263
2016-03-21 00:42:01,2016-03-21 01:11:33,253,4.216666666666667,2.65261925064,6.072275722270019
2016-03-21 01:12:03,2016-03-21 01:41:33,174,2.9,1.7194960502,2.5831995518936135
2016-03-21 01:42:03,2016-03-21 02:11:35,154,2.566666666666667,2.0278614899,1.8014486757861683
2016-03-21 02:12:04,2016-03-21 02:41:33,123,2.05,1.5321553446,2.3104052654730793
2016-03-21 02:42:03,2016-03-21 03:11:34,135,2.25,1.53432938663,2.2581044571667386
2016-03-21 03:12:03,2016-03-21 03:41:33,158,2.6333333333333333,2.15998971191,3.8067612657887353
2016-03-21 03:42:03,2016-03-21 04:12:35,141,2.35,1.63120609775,3.487564724934186
2016-03-21 04:13:03,2016-03-21 04:42:32,186,3.1,2.15793110795,1.6341004611631011
2016-03-21 04:43:02,2016-03-21 05:12:32,292,4.866666666666666,2.61066189989,4.641126177142504
2016-03-21 05:13:03,2016-03-21 05:42:32,564,9.4,4.64112055435,7.763864784726902
2016-03-21 05:43:02,2016-03-21 06:12:33,763,12.716666666666667,4.12347614951,13.68172348835982
2016-03-21 06:13:03,2016-03-21 06:42:34,1313,21.883333333333333,6.90673986448,25.33962060462257
2016-03-21 06:43:02,2016-03-21 07:12:33,1526,25.433333333333334,7.06721695971,26.19141318375098
2016-03-21 07:13:03,2016-03-21 07:42:34,1920,32.0,7.4296702484,31.739066846626375
2016-03-21 07:43:04,2016-03-21 08:12:33,1707,28.45,7.75118270545,26.06897762847019
2016-03-21 08:13:03,2016-03-21 08:42:32,1656,27.6,7.40990328322,27.14382946980679
2016-03-21 08:43:02,2016-03-21 09:12:32,1416,23.6,7.6227728988,23.569172648095222
2016-03-21 09:13:02,2016-03-21 09:42:33,1386,23.1,7.92401413426,20.377927822345118
2016-03-21 09:43:03,2016-03-21 10:12:33,1400,23.333333333333332,7.12429333728,25.405384632251504
2016-03-21 10:13:03,2016-03-21 10:42:34,1519,25.316666666666666,6.06215491572,26.30612540720224
2016-03-21 10:43:03,2016-03-21 11:12:33,1511,25.183333333333334,6.89563066167,22.68942517465364
2016-03-21 11:13:03,2016-03-21 11:42:33,1672,27.866666666666667,7.59049112743,22.73610735792553
2016-03-21 11:43:03,2016-03-21 12:12:33,1695,28.25,7.41535568938,28.471043356200983
2016-03-21 12:13:03,2016-03-21 12:42:33,1781,29.683333333333334,6.16844568933,26.942799433161262
2016-03-21 12:43:03,2016-03-21 13:12:33,1584,26.4,6.98617682761,24.259482613479886
2016-03-21 13:13:03,2016-03-21 13:42:33,1646,27.433333333333334,7.94222191133,27.895090686889453
2016-03-21 13:43:04,2016-03-21 14:12:33,1820,30.333333333333332,6.69742902579,27.213074181082565
2016-03-21 14:13:03,2016-03-21 14:42:35,1926,32.1,6.51587804265,31.111981097500333
2016-03-21 14:43:04,2016-03-21 15:12:33,2076,34.6,8.31905443345,39.1031990472294
2016-03-21 15:13:03,2016-03-21 15:42:33,2129,35.483333333333334,8.21277798447,34.24792783882504
2016-03-21 15:43:03,2016-03-21 16:12:33,2047,34.11666666666667,8.24437518689,37.37631988007171
2016-03-21 16:13:02,2016-03-21 16:42:32,1955,32.583333333333336,7.35366499705,37.04458580831909
2016-03-21 16:43:02,2016-03-21 17:12:33,2085,34.75,7.25172393297,32.733621311812435
2016-03-21 17:13:03,2016-03-21 17:42:32,1856,30.933333333333334,6.99253570284,26.182701125388977
2016-03-21 17:43:02,2016-03-21 18:12:33,1696,28.266666666666666,8.7823054427,31.61629614089482
2016-03-21 18:13:03,2016-03-21 18:42:32,1686,28.1,7.42450896244,30.465491626747117
2016-03-21 18:43:03,2016-03-21 19:12:34,1395,23.25,6.51568620075,20.347714197397455
2016-03-21 19:13:02,2016-03-21 20:38:32,1149,19.15,6.41307258652,17.631056426827403
2016-03-21 20:39:02,2016-03-21 21:08:34,986,16.433333333333334,5.68731532057,14.812548842936451
2016-03-21 21:09:03,2016-03-21 21:38:34,970,16.166666666666668,6.20528448627,14.690943424381363
2016-03-21 21:39:03,2016-03-21 22:08:33,778,12.966666666666667,4.64387290476,16.04652104884878
2016-03-21 22:09:03,2016-03-21 22:38:34,746,12.433333333333334,3.63944440204,10.443382151576646
2016-03-21 22:39:04,2016-03-21 23:08:33,576,9.6,3.6018513758,10.548528922652022
2016-03-21 23:09:03,2016-03-21 23:38:33,477,7.95,3.18551408724,6.115235804993208
2016-03-21 23:39:02,2016-03-22 00:08:32,402,6.7,2.77067982031,6.986884190105021
2016-03-22 00:09:02,2016-03-22 00:38:32,292,4.866666666666666,2.87788502589,4.3329084688498245
2016-03-22 00:39:02,2016-03-22 01:08:33,250,4.166666666666667,2.41637929326,5.654547192850275
2016-03-22 01:09:03,2016-03-22 01:38:33,251,4.183333333333334,2.75978058709,2.842922674621337
2016-03-22 01:39:04,2016-03-22 02:08:32,141,2.35,1.49248115566,1.8689816002406718
2016-03-22 02:09:02,2016-03-22 02:38:32,152,2.533333333333333,2.05318181259,3.6959465236804827
2016-03-22 02:39:03,2016-03-22 03:08:32,153,2.55,1.5321553446,1.9429034018071902
2016-03-22 03:09:04,2016-03-22 03:38:33,158,2.6333333333333333,1.87053171288,3.4899742874568007
2016-03-22 03:39:03,2016-03-22 04:09:03,153,2.55,1.90109617502,1.5842144039620552
2016-03-22 04:09:33,2016-03-22 04:39:02,186,3.1,2.02237484162,3.7152010642562168
2016-03-22 04:39:32,2016-03-22 05:09:02,242,4.033333333333333,2.46959285893,4.8064086058390725
2016-03-22 05:09:33,2016-03-22 05:39:02,430,7.166666666666667,3.12605537734,6.139543695562965
2016-03-22 05:39:31,2016-03-22 06:09:02,440,7.333333333333333,4.32691832858,5.444028325876533
2016-03-22 06:09:32,2016-03-22 06:39:02,886,14.766666666666667,5.2005341606,17.39337323306733
2016-03-22 06:39:32,2016-03-22 07:09:02,1428,23.8,7.79914525231,27.19424790538195
2016-03-22 07:09:33,2016-03-22 07:39:02,1796,29.933333333333334,7.08958547605,32.72185735239283
2016-03-22 07:39:33,2016-03-22 08:09:03,1669,27.816666666666666,8.8440029901,22.247920158600675
2016-03-22 08:09:33,2016-03-22 08:39:04,1312,21.866666666666667,6.17647868036,21.08189229762222
2016-03-22 08:39:34,2016-03-22 09:09:03,1944,32.4,12.1616884793,30.747243219052404
2016-03-22 09:09:34,2016-03-22 09:39:04,2118,35.3,5.50242370839,36.22802130859037
2016-03-22 09:39:33,2016-03-22 10:09:03,1481,24.683333333333334,7.77065348317,27.919866290640627
2016-03-22 10:09:33,2016-03-22 10:39:03,1448,24.133333333333333,6.21950337424,20.89086345595436
2016-03-22 10:39:33,2016-03-22 11:09:02,1493,24.883333333333333,7.83388295944,26.029228618277052
2016-03-22 11:09:32,2016-03-22 11:39:04,1618,26.966666666666665,6.97368067969,24.219169462880217
2016-03-22 11:39:33,2016-03-22 12:09:03,1617,26.95,7.81755503125,31.052807138129307
2016-03-22 12:09:33,2016-03-22 12:39:03,1703,28.383333333333333,7.49019729751,26.330113678110205
2016-03-22 12:39:33,2016-03-22 13:09:03,1661,27.683333333333334,7.66483673813,23.042983363849906
2016-03-22 13:09:33,2016-03-22 13:39:03,1685,28.083333333333332,7.81513844336,31.368742518476235
2016-03-22 13:39:35,2016-03-22 14:09:03,1746,29.1,8.91010662114,26.389690430246496
2016-03-22 14:09:32,2016-03-22 14:39:02,2147,35.78333333333333,9.01127380316,36.761985513210604
2016-03-22 14:39:32,2016-03-22 15:09:03,2235,37.25,9.13897331943,37.98130920598113
2016-03-22 15:09:33,2016-03-22 15:39:03,2303,38.38333333333333,8.14266882266,33.03349085953291
2016-03-22 15:39:33,2016-03-22 16:09:04,2226,37.1,9.17005997799,39.99638704884791
2016-03-22 16:09:32,2016-03-22 16:39:02,2132,35.53333333333333,7.92983115976,30.534228008797022
2016-03-22 16:39:33,2016-03-22 17:09:03,2133,35.55,9.26898951702,35.171909546108985
2016-03-22 17:09:33,2016-03-22 17:39:02,1964,32.733333333333334,7.41365107233,35.801110091987226
2016-03-22 17:39:34,2016-03-22 18:09:03,1723,28.716666666666665,7.46344796696,25.71996220210527
2016-03-22 18:09:33,2016-03-22 18:39:01,1687,28.116666666666667,9.10328084935,30.92530005391888
2016-03-22 18:39:31,2016-03-22 19:09:03,1588,26.466666666666665,6.83975308196,25.713244776009663
2016-03-22 19:09:33,2016-03-22 19:39:02,1513,25.216666666666665,6.66856223051,21.68817149925803
2016-03-22 19:39:32,2016-03-22 20:09:03,1546,25.766666666666666,8.82301283891,27.332868067269914
2016-03-22 20:09:34,2016-03-22 20:39:03,1324,22.066666666666666,7.46294550131,25.259737535258658
2016-03-22 20:39:34,2016-03-22 21:09:02,1090,18.166666666666668,5.27941495075,16.880484349303728
2016-03-22 21:09:32,2016-03-22 21:39:02,1101,18.35,6.74246493008,20.62004158581891
2016-03-22 21:39:32,2016-03-22 22:09:03,1016,16.933333333333334,5.79616731604,18.901708377317018
2016-03-22 22:09:33,2016-03-22 22:39:04,928,15.466666666666667,6.58398730929,13.448367875812728
2016-03-22 22:39:33,2016-03-22 23:09:03,803,13.383333333333333,4.85143163292,12.312132884956014
2016-03-22 23:09:33,2016-03-22 23:39:04,668,11.133333333333333,4.73098533312,13.24090918271131
2016-03-22 23:39:34,2016-03-23 00:09:03,568,9.466666666666667,3.63990231859,7.772655894570919
2016-03-23 00:09:33,2016-03-23 00:39:03,438,7.3,3.14271644707,6.355316486051746
2016-03-23 00:39:34,2016-03-23 01:09:03,322,5.366666666666666,2.51639071335,6.73319211609239
2016-03-23 01:09:32,2016-03-23 01:39:03,254,4.233333333333333,2.45877114745,4.5170336902323704
2016-03-23 01:39:32,2016-03-23 02:09:03,166,2.7666666666666666,1.54236470683,2.3534010291984644
2016-03-23 02:09:33,2016-03-23 02:39:03,137,2.283333333333333,1.613398759,2.2996094533788614
2016-03-23 02:39:33,2016-03-23 03:09:05,145,2.4166666666666665,1.75396376499,3.609152780445527
2016-03-23 03:09:32,2016-03-23 03:39:02,130,2.1666666666666665,1.55098534988,1.6067167560365156
2016-03-23 03:39:32,2016-03-23 04:09:33,134,2.2333333333333334,1.65697180288,1.8701291879926112
2016-03-23 04:10:03,2016-03-23 04:39:33,195,3.25,2.1880356487,3.437675940032353
2016-03-23 04:40:03,2016-03-23 05:09:32,294,4.9,2.83842679431,4.156690100116807
2016-03-23 05:10:02,2016-03-23 05:39:32,512,8.533333333333333,3.095516471,10.474257018288766
2016-03-23 05:40:02,2016-03-23 06:09:33,884,14.733333333333333,5.56137473013,16.64057658928292
2016-03-23 06:10:04,2016-03-23 06:39:33,1414,23.566666666666666,6.95549343245,23.481262938899224
2016-03-23 06:40:03,2016-03-23 07:09:32,1596,26.6,7.04556598152,26.110481754070694
2016-03-23 07:10:02,2016-03-23 07:39:33,1985,33.083333333333336,8.8643323995,28.360494784178783
2016-03-23 07:40:03,2016-03-23 08:09:34,1823,30.383333333333333,8.63730603577,33.217277264080536
2016-03-23 08:10:04,2016-03-23 08:39:35,1784,29.733333333333334,8.64844237742,28.959956272742474
2016-03-23 08:40:05,2016-03-23 09:09:33,1553,25.883333333333333,7.79549371254,24.82883199342427
2016-03-23 09:10:04,2016-03-23 09:39:33,1531,25.516666666666666,6.05390140506,27.921103473355814
2016-03-23 09:40:03,2016-03-23 10:09:32,1452,24.2,6.72011904656,26.83620608673892
2016-03-23 10:10:03,2016-03-23 10:52:03,1442,24.033333333333335,7.19945985628,28.30459570721886
2016-03-23 10:52:34,2016-03-23 11:22:03,1622,27.033333333333335,7.6222627145,32.13093021846796
2016-03-23 11:22:33,2016-03-23 11:52:04,1703,28.383333333333333,8.26456626542,25.653699397854055
2016-03-23 11:52:33,2016-03-23 12:22:04,1770,29.5,8.60716755578,29.470582184840268
2016-03-23 12:22:33,2016-03-23 12:52:02,1808,30.133333333333333,8.78723822117,26.42942494698841
2016-03-23 12:52:32,2016-03-23 13:22:03,1770,29.5,8.30160627027,31.252353897789252
2016-03-23 13:22:34,2016-03-23 13:52:04,1880,31.333333333333332,7.76459199758,29.067293641542033
2016-03-23 13:52:33,2016-03-23 14:22:04,2208,36.8,9.26426827476,41.6923097702494
